loan_amount,rate_of_interest,property_value,income,Credit_Score,dtir1,term,anomaly_score,is_anomaly
266500,2.75,338000.0,10560.0,510,44.0,180.0,-0.038663574945402734,True
486500,3.25,768000.0,17400.0,684,28.0,180.0,-0.02022003291328478,True
546500,3.875,958000.0,31440.0,892,19.0,360.0,-0.012166416104604671,True
1606500,4.125,2478000.0,17700.0,750,42.0,360.0,-0.09411641898936307,True
866500,3.99,1508000.0,0.0,780,14.0,360.0,-0.06111940326166243,True
66500,4.625,238000.0,2220.0,651,26.0,180.0,-0.019257606223060053,True
606500,3.625,4358000.0,25200.0,675,32.0,360.0,-0.05140751798361398,True
86500,3.125,808000.0,5280.0,632,28.0,96.0,-0.0642260448242431,True
866500,3.99,1108000.0,28560.0,655,44.0,360.0,-0.00840786918127312,True
296500,5.5,398000.0,31980.0,737,33.0,360.0,-0.011155864334521759,True
146500,4.25,198000.0,9600.0,893,20.0,180.0,-0.013477439736266361,True
106500,6.24,888000.0,9120.0,823,31.0,360.0,-0.0008038432231525228,True
446500,3.625,878000.0,71520.0,512,29.0,360.0,-0.02802018443603438,True
756500,2.75,3558000.0,20880.0,686,24.0,360.0,-0.0994174888843139,True
1126500,3.99,1318000.0,12000.0,576,20.0,360.0,-0.02762854233561962,True
276500,3.0,1238000.0,12360.0,870,16.0,360.0,-0.026302118765480165,True
406500,4.25,1158000.0,5160.0,746,60.0,240.0,-0.024546213263763716,True
516500,4.99,768000.0,35400.0,591,25.0,360.0,-0.016590783832241662,True
476500,3.75,888000.0,16860.0,562,27.0,180.0,-0.01071872823317499,True
946500,3.125,1208000.0,5760.0,542,39.0,360.0,-0.022773697080972766,True
1396500,3.99,2208000.0,22740.0,596,55.0,300.0,-0.13558051703535967,True
326500,2.99,1008000.0,4920.0,893,49.0,180.0,-0.048927888572683376,True
136500,4.75,178000.0,22800.0,898,21.0,360.0,-0.021031012504343582,True
236500,3.99,368000.0,12000.0,861,7.0,180.0,-0.03413087077169519,True
116500,3.75,178000.0,9780.0,569,32.0,132.0,-0.009301147100007512,True
196500,3.375,428000.0,5580.0,838,49.0,120.0,-0.010692062629421129,True
556500,3.5,858000.0,51540.0,773,8.0,180.0,-0.12837319273002135,True
826500,4.375,2008000.0,7560.0,852,49.0,360.0,-0.017578187192481942,True
256500,4.375,958000.0,3600.0,873,47.0,180.0,-0.004513067186199038,True
86500,3.99,418000.0,1320.0,501,39.0,144.0,-0.01745949015056536,True
726500,2.875,2008000.0,18420.0,567,20.0,180.0,-0.13478263741982222,True
226500,3.99,608000.0,15480.0,814,11.0,180.0,-0.03522724217239814,True
206500,3.0,808000.0,8100.0,693,34.0,120.0,-0.058247930141200555,True
66500,5.75,88000.0,6480.0,613,7.0,360.0,-0.02769098025233785,True
756500,3.99,2488000.0,30000.0,693,6.0,360.0,-0.13448830852872506,True
1006500,3.99,1308000.0,16380.0,543,42.0,360.0,-0.0018361986528220298,True
606500,3.175,1208000.0,20460.0,622,22.0,360.0,-0.002547872556453723,True
126500,3.99,888000.0,20040.0,812,6.0,180.0,-0.08757413042360496,True
726500,4.75,1108000.0,37200.0,823,15.0,324.0,-0.10257766815444957,True
216500,3.125,378000.0,7200.0,870,23.0,180.0,-0.006126602608503284,True
776500,5.375,1178000.0,20040.0,830,34.0,360.0,-0.027159724307173616,True
866500,3.75,1508000.0,20700.0,893,16.0,360.0,-0.08822862388899655,True
156500,4.5,778000.0,2520.0,784,49.0,180.0,-0.031234260571923356,True
126500,5.5,158000.0,30000.0,898,15.0,360.0,-0.08400161976752285,True
1096500,4.5,1408000.0,14400.0,519,42.0,360.0,-0.027223705683049215,True
416500,3.99,4208000.0,12720.0,884,12.0,360.0,-0.07762445015142427,True
676500,3.99,1158000.0,28200.0,805,61.0,360.0,-0.04193512938166455,True
816500,4.625,1088000.0,24720.0,603,32.0,360.0,-0.019279374866257637,True
1316500,4.25,2558000.0,87720.0,832,31.0,360.0,-0.1352601243675844,True
256500,3.25,978000.0,7920.0,793,41.0,120.0,-0.034947110023902495,True
366500,3.375,808000.0,26340.0,518,23.0,120.0,-0.11423521125792613,True
656500,2.5,3008000.0,10320.0,535,40.0,360.0,-0.06115610804495408,True
1366500,2.99,1828000.0,5760.0,526,39.0,360.0,-0.07749290362693906,True
456500,3.99,3508000.0,14820.0,525,29.0,360.0,-0.03218215212762243,True
166500,4.75,358000.0,14400.0,899,5.0,360.0,-0.036504845390608276,True
336500,3.625,1158000.0,37080.0,762,17.0,360.0,-0.03262065597213182,True
536500,3.99,938000.0,16200.0,803,5.0,360.0,-0.01817135625228783,True
996500,3.99,1458000.0,20700.0,854,41.0,180.0,-0.08713737645519515,True
146500,4.875,208000.0,6060.0,865,19.0,240.0,-0.011396752633711427,True
1026500,3.375,1288000.0,10920.0,565,42.0,360.0,-0.00646406090056284,True
846500,2.75,1228000.0,5760.0,640,39.0,360.0,-0.0035383357566241003,True
766500,3.99,1358000.0,329460.0,582,19.0,360.0,-0.06177961122591491,True
356500,3.75,658000.0,18540.0,757,13.0,240.0,-0.009746109799377178,True
206500,2.99,338000.0,7200.0,517,22.0,180.0,-0.0048308079939457516,True
126500,3.125,658000.0,8340.0,521,6.0,180.0,-0.07923144866272402,True
316500,3.0,3658000.0,13740.0,826,31.0,180.0,-0.09493103292170779,True
386500,3.125,628000.0,15480.0,756,14.0,180.0,-0.05492301940925404,True
1486500,3.5,2498000.0,23280.0,640,39.0,360.0,-0.11154232179931167,True
76500,4.375,108000.0,13260.0,895,37.0,180.0,-0.03148781417081925,True
1486500,3.375,2158000.0,47160.0,608,26.0,360.0,-0.15305917626358245,True
106500,3.99,138000.0,3240.0,846,61.0,180.0,-0.008021853510618127,True
1676500,3.99,418000.0,68220.0,888,39.0,300.0,-0.09852093891348734,True
176500,4.125,588000.0,8400.0,573,46.0,120.0,-0.016123468313296252,True
416500,3.25,578000.0,8100.0,634,36.0,144.0,-0.008215425942133758,True
556500,3.5,808000.0,11820.0,842,35.0,180.0,-0.0005212089427644173,True
86500,4.625,268000.0,2580.0,793,33.0,120.0,-0.047829563633155936,True
256500,3.375,328000.0,12060.0,800,9.0,180.0,-0.02728432631078015,True
96500,3.5,208000.0,8700.0,528,9.0,180.0,-0.028230113217437403,True
866500,3.625,2308000.0,24900.0,683,39.0,180.0,-0.12799084571451458,True
166500,3.99,268000.0,19440.0,890,48.0,180.0,-0.018779082295832694,True
126500,3.99,148000.0,3240.0,508,41.0,132.0,-0.0090960287873173,True
416500,3.25,908000.0,15420.0,858,30.0,240.0,-0.017453590117912254,True
256500,3.99,298000.0,22440.0,511,31.0,120.0,-0.06882415889508986,True
216500,3.25,948000.0,14580.0,794,23.0,180.0,-0.016175762741322264,True
666500,4.25,3068000.0,13740.0,677,42.0,180.0,-0.09254394974166202,True
1346500,3.5,2908000.0,28440.0,865,31.0,180.0,-0.17235208197746454,True
106500,4.5,888000.0,10500.0,541,14.0,180.0,-0.06719304621348365,True
296500,3.25,2908000.0,21540.0,564,18.0,180.0,-0.1348447623672211,True
206500,3.375,798000.0,8100.0,751,33.0,96.0,-0.018382603003727627,True
156500,3.5,298000.0,16380.0,814,33.0,96.0,-0.02897552403179271,True
106500,3.75,168000.0,4140.0,863,11.0,180.0,-0.026607196631913133,True
246500,3.375,448000.0,3960.0,865,60.0,180.0,-0.01124852008721422,True
106500,3.625,198000.0,0.0,674,8.0,240.0,-0.02605888354275654,True
566500,3.25,898000.0,12900.0,809,34.0,180.0,-0.015517372890526016,True
526500,3.99,878000.0,20580.0,808,38.0,180.0,-0.01990766212737305,True
906500,4.99,1128000.0,12720.0,804,36.0,360.0,-0.008412977314356862,True
306500,3.375,1718000.0,10380.0,534,44.0,180.0,-0.044975976321315225,True
156500,4.75,428000.0,24900.0,592,25.0,240.0,-0.03916786529966587,True
806500,4.75,2608000.0,20160.0,657,49.0,360.0,-0.07368824143216945,True
466500,3.99,1158000.0,13920.0,833,36.0,180.0,-0.003733137780667195,True
96500,4.99,138000.0,1620.0,579,45.0,240.0,-0.005865368397155235,True
216500,4.125,268000.0,7560.0,896,37.0,120.0,-0.012732328487177647,True
66500,4.25,68000.0,1500.0,691,59.0,180.0,-0.048486552219757506,True
646500,5.99,1208000.0,13320.0,663,47.0,360.0,-0.005544574352194465,True
346500,3.5,618000.0,26220.0,626,7.0,360.0,-0.022681974551924666,True
696500,3.5,1558000.0,19740.0,624,25.0,240.0,-0.055661072987286175,True
206500,3.99,358000.0,34860.0,743,15.0,180.0,-0.05382199027115142,True
626500,4.125,868000.0,28140.0,571,12.0,360.0,-0.03500184954685337,True
126500,3.99,128000.0,4380.0,812,61.0,180.0,-0.006577323072287977,True
136500,4.375,188000.0,27900.0,863,10.0,180.0,-0.12557956267004644,True
736500,3.99,1028000.0,24000.0,835,17.0,360.0,-0.014964226137483383,True
376500,3.125,888000.0,9240.0,573,21.0,180.0,-0.02429743916491911,True
76500,3.375,228000.0,2100.0,724,57.0,180.0,-0.02730717732833432,True
126500,4.375,258000.0,4920.0,752,28.0,96.0,-0.022747349129555783,True
216500,3.0,938000.0,7320.0,668,41.0,180.0,-0.0019116748992206167,True
776500,3.99,418000.0,23340.0,534,39.0,300.0,-0.008800600790595414,True
166500,4.5,208000.0,6420.0,866,13.0,240.0,-0.013094284696373304,True
506500,3.125,838000.0,14340.0,704,24.0,180.0,-0.042008098849987685,True
906500,3.5,3208000.0,16020.0,637,32.0,180.0,-0.12237282578157871,True
56500,5.74,878000.0,2700.0,848,49.0,360.0,-0.010129904061508821,True
596500,4.25,1308000.0,8100.0,845,44.0,240.0,-0.008433702312228841,True
1186500,3.25,3848000.0,52440.0,745,26.0,360.0,-0.1409440295824268,True
486500,2.99,858000.0,31860.0,845,11.0,180.0,-0.13728224747789897,True
336500,2.775,2708000.0,12480.0,757,6.0,360.0,-0.12709229147790002,True
156500,3.99,288000.0,29700.0,843,12.0,180.0,-0.08296004913303046,True
426500,3.125,758000.0,17340.0,885,44.0,180.0,-0.052107422142005366,True
256500,3.75,438000.0,25200.0,876,15.0,180.0,-0.05916366451638111,True
1076500,3.625,1448000.0,27660.0,821,27.0,360.0,-0.056892302621365465,True
706500,3.99,948000.0,18540.0,592,21.0,300.0,-0.0078252654671509,True
726500,3.75,2008000.0,16200.0,620,22.0,360.0,-0.006468774105246267,True
426500,3.99,1158000.0,4260.0,897,50.0,180.0,-0.026415227933868524,True
396500,3.99,658000.0,35700.0,510,13.0,180.0,-0.10207344080389702,True
386500,2.75,1238000.0,15180.0,626,46.0,180.0,-0.06146254170448606,True
766500,3.99,2608000.0,13620.0,616,44.0,360.0,-0.012748452967180413,True
66500,4.125,88000.0,4980.0,826,13.0,240.0,-0.014882425060668947,True
446500,3.25,1328000.0,20340.0,875,17.0,180.0,-0.08559950099242652,True
506500,3.125,648000.0,18240.0,635,44.0,180.0,-0.04156815939864,True
636500,4.375,1738000.0,22620.0,771,12.0,360.0,-0.06089978993959011,True
996500,3.99,418000.0,22980.0,769,39.0,180.0,-0.04920556454838998,True
396500,2.875,558000.0,6900.0,622,47.0,180.0,-0.0006655649596966073,True
156500,4.375,268000.0,5160.0,720,6.0,180.0,-0.029762963586847935,True
96500,4.5,138000.0,8340.0,867,43.0,180.0,-0.005613378956563331,True
106500,3.75,298000.0,4560.0,658,24.0,120.0,-0.009780161481762861,True
96500,4.875,128000.0,5340.0,711,13.0,180.0,-0.05434591399255906,True
506500,4.75,688000.0,25500.0,895,48.0,360.0,-0.006137745959334029,True
446500,4.125,878000.0,70560.0,720,7.0,360.0,-0.058855744856458614,True
106500,3.125,628000.0,12060.0,549,27.0,96.0,-0.07661217484568505,True
936500,3.25,1608000.0,12720.0,752,36.0,360.0,-0.017574122704667627,True
506500,6.24,1458000.0,8700.0,799,46.0,360.0,-0.013812620273919052,True
1206500,5.5,1658000.0,11100.0,656,30.0,360.0,-0.07176584032985966,True
316500,3.75,398000.0,13800.0,514,6.0,180.0,-0.05872463002123651,True
276500,4.0,908000.0,23340.0,513,6.0,360.0,-0.047240257342734626,True
166500,3.25,298000.0,2880.0,833,44.0,132.0,-0.0013828174262294768,True
486500,3.99,1158000.0,6660.0,574,57.0,300.0,-0.0036501211132434763,True
726500,3.375,898000.0,29760.0,701,6.0,360.0,-0.08837404582785591,True
116500,4.75,148000.0,7980.0,624,27.0,180.0,-0.007140288585622545,True
306500,3.375,1298000.0,8940.0,568,31.0,180.0,-0.005812000332024669,True
206500,3.125,1678000.0,8400.0,605,23.0,180.0,-0.05244496401370902,True
226500,4.5,398000.0,16800.0,518,45.0,180.0,-0.019399106235333807,True
486500,3.125,1038000.0,15360.0,701,39.0,180.0,-0.02920796558893335,True
366500,4.625,418000.0,54240.0,832,12.0,360.0,-0.030984153018629446,True
66500,4.375,88000.0,2940.0,545,46.0,180.0,-0.0075690046596867955,True
1116500,4.25,1508000.0,20100.0,746,28.0,360.0,-0.03304463057080298,True
1716500,3.99,418000.0,66480.0,675,39.0,360.0,-0.04851782288720019,True
976500,3.99,1208000.0,7740.0,742,50.0,324.0,-0.012469572560090403,True
296500,3.0,908000.0,4560.0,805,43.0,180.0,-0.013373006223873052,True
186500,4.5,238000.0,15600.0,881,34.0,180.0,-0.0229206342780508,True
206500,2.99,428000.0,7860.0,693,41.0,120.0,-0.034740742126349256,True
606500,3.125,1528000.0,26040.0,722,27.0,180.0,-0.09896372330799319,True
406500,3.0,858000.0,15600.0,778,28.0,132.0,-0.07688807954303789,True
336500,2.99,518000.0,9420.0,651,39.0,120.0,-0.04737247223108043,True
486500,4.375,1118000.0,16860.0,601,44.0,180.0,-0.028840579575923453,True
716500,4.375,1158000.0,11100.0,678,40.0,180.0,-0.03663021988950932,True
536500,3.125,708000.0,12780.0,564,44.0,180.0,-0.037330943799341876,True
706500,4.75,1308000.0,29760.0,880,37.0,360.0,-0.03928605922225559,True
596500,3.5,1258000.0,14040.0,628,26.0,240.0,-0.023683139570022327,True
326500,3.625,438000.0,12660.0,762,9.0,180.0,-0.010530882421113108,True
296500,2.875,668000.0,9000.0,759,49.0,180.0,-0.019187910555198306,True
96500,4.99,98000.0,3600.0,742,49.0,180.0,-0.029336044441385933,True
566500,3.625,668000.0,11880.0,552,49.0,180.0,-0.008840485545923427,True
286500,3.75,488000.0,16320.0,508,30.0,180.0,-0.0013157315445896378,True
336500,2.99,498000.0,12000.0,871,44.0,180.0,-0.018796037560486756,True
726500,3.99,3008000.0,11640.0,761,61.0,360.0,-0.08346004411326813,True
746500,4.75,1858000.0,7860.0,826,47.0,360.0,-0.006325095503697198,True
906500,3.0,1258000.0,11100.0,596,42.0,360.0,-0.007052112810127076,True
316500,2.875,468000.0,8460.0,564,22.0,180.0,-0.013494419851625361,True
726500,5.375,1208000.0,9600.0,827,49.0,360.0,-0.015798406743916193,True
656500,3.99,1408000.0,12720.0,728,21.0,240.0,-0.025158592811801994,True
756500,3.5,1968000.0,37080.0,733,31.0,180.0,-0.1054656509476255,True
446500,2.99,468000.0,23040.0,723,10.0,180.0,-0.10332542433643899,True
326500,3.375,518000.0,10080.0,564,13.0,168.0,-0.04069952611423888,True
256500,2.75,908000.0,59520.0,564,7.0,180.0,-0.1680238146848586,True
116500,3.99,118000.0,8640.0,798,11.0,180.0,-0.02447401362914503,True
1276500,3.99,418000.0,23100.0,776,39.0,180.0,-0.06616054118381665,True
236500,3.625,298000.0,10620.0,875,10.0,300.0,-0.004312586575835775,True
336500,3.125,688000.0,10980.0,684,24.0,180.0,-0.009441628186205642,True
326500,2.99,418000.0,16920.0,796,16.0,180.0,-0.04916939339973814,True
556500,4.375,768000.0,23760.0,861,5.0,360.0,-0.06046632927260165,True
406500,4.375,838000.0,21180.0,524,6.0,360.0,-0.03271518647274552,True
1386500,3.99,418000.0,41820.0,867,39.0,360.0,-0.04721671864765342,True
86500,3.99,88000.0,0.0,755,16.0,180.0,-0.029497134144587434,True
706500,3.99,1228000.0,25080.0,588,9.0,360.0,-0.05723613865168575,True
176500,4.625,228000.0,10140.0,699,12.0,180.0,-0.02618598414370099,True
236500,4.125,758000.0,12180.0,825,9.0,240.0,-0.03508553018996796,True
136500,4.5,258000.0,14820.0,692,19.0,180.0,-0.03826103488357435,True
1486500,3.75,2128000.0,61380.0,834,39.0,180.0,-0.1622618810414198,True
1676500,3.99,2228000.0,24120.0,675,37.0,360.0,-0.09161209756359767,True
76500,3.875,748000.0,3240.0,561,20.0,132.0,-0.03787984063140426,True
506500,3.875,2158000.0,15780.0,748,20.0,360.0,-0.004565835952810238,True
166500,3.5,308000.0,5220.0,861,5.0,180.0,-0.038882311583127604,True
406500,4.75,508000.0,49800.0,540,16.0,360.0,-0.03797744881307341,True
726500,3.5,1958000.0,14940.0,697,22.0,360.0,-0.0033556272078264504,True
216500,3.99,478000.0,19500.0,662,8.0,180.0,-0.03133835500030313,True
366500,2.975,1188000.0,4620.0,850,59.0,360.0,-0.01096347493396832,True
1126500,3.1,1608000.0,20940.0,870,30.0,180.0,-0.12753575173344,True
1166500,3.5,1558000.0,23940.0,611,41.0,360.0,-0.05176557039648033,True
406500,3.125,858000.0,9900.0,849,21.0,180.0,-0.028915949119084572,True
706500,4.625,1308000.0,61260.0,631,39.0,360.0,-0.03717178895945894,True
126500,3.625,168000.0,3600.0,888,9.0,240.0,-0.026672979469107183,True
486500,3.375,878000.0,14100.0,892,9.0,360.0,-0.025011444236177294,True
1006500,3.99,1258000.0,18900.0,844,38.0,324.0,-0.03944827155745256,True
566500,4.625,818000.0,56820.0,687,20.0,360.0,-0.01581941820890409,True
1346500,3.99,1988000.0,16260.0,680,42.0,360.0,-0.03577584214221352,True
126500,3.5,1088000.0,7980.0,836,10.0,180.0,-0.06438064187685466,True
306500,3.99,548000.0,23640.0,886,24.0,180.0,-0.03390341361911886,True
826500,4.25,1278000.0,24720.0,617,33.0,360.0,-0.006418644968671727,True
146500,4.5,188000.0,7620.0,541,10.0,120.0,-0.09206856847958866,True
846500,3.99,418000.0,34260.0,571,39.0,360.0,-0.004531704494977973,True
546500,5.375,1558000.0,10800.0,884,43.0,360.0,-0.018820021348975535,True
476500,3.625,938000.0,21900.0,638,13.0,360.0,-0.004958163688187467,True
466500,3.625,788000.0,43200.0,514,20.0,360.0,-0.03011254906252636,True
1046500,4.25,1308000.0,18660.0,536,40.0,360.0,-0.023450498678690868,True
986500,3.125,1108000.0,14880.0,612,34.0,360.0,-0.025140801368580212,True
246500,3.125,378000.0,10380.0,506,29.0,132.0,-0.05443488308018141,True
436500,2.875,1368000.0,16740.0,620,26.0,180.0,-0.0765804024105039,True
1086500,3.99,1358000.0,10620.0,823,16.0,360.0,-0.04851196918021916,True
306500,2.99,528000.0,10080.0,542,29.0,180.0,-0.012153163074136941,True
126500,3.99,148000.0,6840.0,820,60.0,180.0,-0.0011459165489520196,True
336500,4.99,478000.0,39360.0,826,19.0,360.0,-0.020826805328814535,True
676500,4.75,2408000.0,6180.0,857,47.0,360.0,-0.02557205236443494,True
726500,3.375,998000.0,58260.0,667,26.0,180.0,-0.09726149676989859,True
266500,2.99,398000.0,0.0,733,7.0,180.0,-0.06919298013966269,True
446500,3.625,598000.0,81180.0,740,19.0,180.0,-0.07170741176902029,True
716500,4.75,958000.0,26820.0,502,18.0,360.0,-0.04862244505850122,True
116500,4.875,168000.0,2760.0,531,31.0,240.0,-0.0011887944694743968,True
86500,4.875,128000.0,6300.0,784,43.0,180.0,-0.00015463442136620653,True
356500,3.25,608000.0,11220.0,876,17.0,240.0,-0.010931481327894677,True
56500,6.24,928000.0,10080.0,576,13.0,360.0,-0.05280490915690317,True
336500,3.125,838000.0,14940.0,743,13.0,180.0,-0.06600150370535718,True
246500,4.25,1228000.0,15240.0,533,5.0,360.0,-0.03606526894596118,True
206500,2.99,328000.0,3780.0,514,49.0,180.0,-0.004190617406191199,True
606500,3.625,1668000.0,18300.0,596,32.0,180.0,-0.04275825458418392,True
136500,3.75,578000.0,3840.0,581,39.0,96.0,-0.002490941685324377,True
306500,4.5,808000.0,18720.0,557,31.0,240.0,-0.00926162452944257,True
156500,3.375,358000.0,6540.0,594,14.0,180.0,-0.005798616764271514,True
726500,3.875,1008000.0,24720.0,675,11.0,360.0,-0.032075782470699865,True
756500,3.99,1278000.0,17880.0,840,40.0,180.0,-0.03703888451958803,True
466500,3.75,858000.0,33540.0,814,12.0,360.0,-0.03790271849892979,True
716500,2.875,2898000.0,14100.0,817,37.0,360.0,-0.0815419408184852,True
176500,6.75,248000.0,21600.0,844,45.0,360.0,-0.022580047919349866,True
276500,3.75,318000.0,9480.0,708,6.0,180.0,-0.01033147465632367,True
666500,3.375,898000.0,9480.0,591,44.0,180.0,-0.006635275935317431,True
386500,2.875,548000.0,10020.0,542,21.0,180.0,-0.03370197270874309,True
726500,3.875,1468000.0,24960.0,860,13.0,360.0,-0.0724634631855271,True
106500,3.99,158000.0,3960.0,563,29.0,96.0,-0.019409843233058166,True
416500,3.99,558000.0,12180.0,873,49.0,96.0,-0.043607495740021984,True
636500,3.99,648000.0,4800.0,877,6.0,360.0,-0.00800880349084665,True
576500,3.25,758000.0,16320.0,688,40.0,180.0,-0.01772733674576288,True
346500,3.125,738000.0,35280.0,777,8.0,180.0,-0.12487992878996734,True
156500,3.99,348000.0,2820.0,861,10.0,180.0,-0.018441928667740637,True
76500,4.25,168000.0,2460.0,855,41.0,144.0,-0.008906694153176131,True
486500,3.375,1158000.0,9780.0,870,44.0,240.0,-0.02400397075235494,True
146500,3.99,258000.0,4740.0,609,7.0,180.0,-0.006103360442368366,True
1216500,3.99,1628000.0,24720.0,821,24.0,360.0,-0.06537067422189069,True
206500,4.25,498000.0,16980.0,501,9.0,180.0,-0.06338965507091443,True
716500,3.75,1958000.0,24900.0,847,25.0,360.0,-0.04165383002363543,True
426500,3.75,498000.0,12480.0,518,24.0,180.0,-0.005239694884951462,True
666500,3.625,828000.0,10440.0,583,48.0,180.0,-0.0008194264133569718,True
196500,3.125,468000.0,10620.0,534,15.0,180.0,-0.03485302978098881,True
726500,3.75,1348000.0,12060.0,656,44.0,180.0,-0.030785481460757547,True
1436500,3.99,3128000.0,8520.0,598,41.0,180.0,-0.1234093726571458,True
646500,3.125,908000.0,14040.0,844,49.0,180.0,-0.06627077733435371,True
696500,3.625,1658000.0,14100.0,661,40.0,240.0,-0.02104768805646362,True
586500,2.75,2058000.0,8220.0,502,48.0,180.0,-0.10901476422999368,True
406500,2.99,528000.0,9420.0,634,25.0,180.0,-0.013038196885824083,True
